Incident Id,Call Type,Date,Location,Incident Number
44402,Intoxication,10/09/2012 11:16:00 AM,College St,12BU026020
44408,Larceny - from Building,10/07/2012 11:35:00 AM,Main St,12BU026024
44413,Traffic,10/09/2012 01:03:00 PM,North St/ N Champlain St,12BU026028
44437,Traffic,10/09/2012 02:46:00 PM,N Willard St,12BU026039
44444,Traffic,10/09/2012 03:15:00 PM,Maple St/Summit St,12BU026045
44450,Intoxication,10/09/2012 03:43:00 PM,Colchester Ave,12BU026048
44458,Intoxication,10/09/2012 04:14:00 PM,Colchester Ave/Riverside Ave,12BU026053
44461,Mental Health Issue,10/09/2012 04:26:00 PM,Allen St,12BU026055
44477,Ordinance Violation - Other,10/09/2012 05:43:00 PM,Park St/Sherman St,12BU026060
44481,Trespass,10/09/2012 06:07:00 PM,Colchester Ave,12BU026063
44482,Mental Health Issue,10/09/2012 06:16:00 PM,Allen St,12BU026064
44483,Trespass,10/09/2012 06:18:00 PM,Park St,12BU026065
44490,Trespass,10/09/2012 06:58:00 PM,Meridian St,12BU026067
44496,Vandalism,10/09/2012 07:24:00 PM,Johnson St,12BU026070
44499,Mental Health Issue,10/09/2012 07:34:00 PM,Allen St,12BU026071
44505,Intoxication,10/09/2012 08:27:00 PM,Colchester Ave,12BU026074
44509,Vandalism,10/09/2012 08:36:00 PM,Marble Ave,12BU026076
44518,Larceny - from Building,10/09/2012 10:22:00 PM,Intervale Ave,12BU026077
44521,Noise,10/10/2012 12:17:00 AM,Buell St,12BU026079
44525,Traffic,10/09/2012 11:40:00 PM,North Ave/Sherman St,12BU026083
44528,Traffic,10/10/2012 12:29:00 AM,North St/Hyde St,12BU026084
44532,Traffic,10/10/2012 12:46:00 AM,North Ave/Convent Sq,12BU026085
44533,Traffic,10/10/2012 12:57:00 AM,North St/N Winooski Ave,12BU026086
44535,Domestic Disturbance,10/10/2012 01:18:00 AM,North St,12BU026088
44538,Noise,10/10/2012 01:55:00 AM,North Ave,12BU026091
44542,Domestic Disturbance,10/10/2012 03:32:00 AM,Hungerford Terr,12BU026095
44543,Noise,10/10/2012 03:48:00 AM,Hickok Pl / Greene St,12BU026096
44552,Traffic,10/10/2012 05:58:00 AM,Shelburne Rd,12BU026100
44553,Traffic,10/10/2012 06:09:00 AM,Pine St/Birchcliff Pkwy,12BU026101
44567,Traffic,10/10/2012 08:33:00 AM,Battery St/King St,12BU026107
44572,Traffic,10/10/2012 09:24:00 AM,N Prospect St/Loomis St,12BU026110
44583,Traffic,10/10/2012 10:13:00 AM,Lafountain St/Cedar St,12BU026119
44587,Traffic,10/10/2012 10:44:00 AM,Pearl St/S Prospect St,12BU026122
44589,Assault - Simple,10/10/2012 10:57:00 AM,Main St,12BU026124
44590,Burglary,10/10/2012 11:18:00 AM,Woodbury Rd,12BU026125
44592,Assault - Simple,10/10/2012 11:44:00 AM,Institute Rd,12BU026126
44602,Domestic Disturbance,10/10/2012 12:46:00 PM,King St,12BU026131
44606,Intoxication,10/10/2012 01:11:00 PM,Church St,12BU026133
44609,Traffic,10/10/2012 01:37:00 PM,Shelburne Rd/Prospect Pkwy,12BU026134
44610,Intoxication,10/10/2012 01:40:00 PM,North St/North Ave,12BU026135
44629,Traffic,10/10/2012 04:06:00 PM,North St/Hyde St,12BU026144
44630,Vandalism,10/10/2012 04:30:00 PM,Baird St,12BU026145
44653,Traffic,10/10/2012 06:23:00 PM,Intervale Ave/Oak St,12BU026156
44677,Traffic,10/10/2012 08:30:00 PM,S Winooski Ave/Maple St,12BU026166
44678,Intoxication,10/10/2012 09:03:00 PM,N Winooski Ave,12BU026167
44681,Traffic,10/10/2012 09:12:00 PM,North Ave/North St,12BU026170
44686,Noise,10/10/2012 09:40:00 PM,Grant St,12BU026173
44687,Trespass,10/10/2012 10:10:00 PM,Colchester Ave,12BU026174
44692,Noise,10/10/2012 11:23:00 PM,S Meadow Dr,12BU026176
44697,Domestic Disturbance,10/11/2012 12:44:00 AM,Grant St,12BU026178
44698,Domestic Disturbance,10/10/2012 11:56:00 PM,N Winooski Ave,12BU026179
44699,Noise,10/10/2012 11:58:00 PM,Pearl St,12BU026180
44702,Larceny from a Person,10/11/2012 12:52:00 AM,Manhattan Dr/Spring St,12BU026182
44704,Traffic,10/11/2012 01:03:00 AM,St Paul St/Howard St,12BU026184
44706,Ordinance Violation - Other,10/11/2012 02:57:00 AM,North St/N Willard St,12BU026185
44708,Ordinance Violation - Other,10/11/2012 03:07:00 AM,N Winooski Ave/Grant St,12BU026186
44710,Trespass,10/11/2012 03:35:00 AM,Colchester Ave,12BU026188
44714,Traffic,10/11/2012 05:19:00 AM,Pine St/Lakeside Ave,12BU026190
44715,Traffic,10/11/2012 05:44:00 AM,Battery St/Cherry St,12BU026191
44717,Domestic Disturbance,10/11/2012 05:55:00 AM,Smalley Park,12BU026193
44721,Trespass,10/11/2012 07:14:00 AM,Allen St,12BU026195
44724,Traffic,10/11/2012 07:41:00 AM,Main St / Battery St,12BU026196
44731,Trespass,10/11/2012 08:28:00 AM,Starr Farm Rd,12BU026199
44732,Traffic,10/11/2012 08:29:00 AM,Maple St/ S Willard St,12BU026200
44735,Traffic,10/11/2012 09:03:00 AM,Main St/University Ter,12BU026201
44738,Domestic Disturbance,10/11/2012 09:24:00 AM,Riverside Ave,12BU026204
44748,Traffic,10/11/2012 10:38:00 AM,Oak St/Walnut St,12BU026209
44753,Traffic,10/11/2012 11:20:00 AM,Riverside Ave/Bright St,12BU026211
44780,Traffic,10/11/2012 03:12:00 PM,North St/Rose St,12BU026224
44790,Traffic,10/11/2012 04:04:00 PM,Intervale Ave/Spring St,12BU026229
44798,Stolen Vehicle,10/11/2012 04:35:00 PM,North St/Drew St,12BU026232
44808,Trespass,10/11/2012 05:34:00 PM,S Winooski Ave,12BU026237
44811,Traffic,10/11/2012 05:59:00 PM,S Willard St/Beech St,12BU026238
44818,Traffic,10/11/2012 07:08:00 PM,Beltline/Manhattan Dr,12BU026242
44821,Traffic,10/11/2012 07:20:00 PM,North Ave/Woodlawn Rd,12BU026243
44825,Traffic,10/11/2012 07:43:00 PM,Main St/St Paul St,12BU026244
44826,Traffic,10/11/2012 07:59:00 PM,Pearl St / Battery St,12BU026245
44829,Traffic,10/11/2012 08:32:00 PM,North Ave/north St,12BU026246
44830,Intoxication,10/11/2012 08:32:00 PM,Church St,12BU026247
44831,Traffic,10/11/2012 09:01:00 PM,Main St/St Paul St,12BU026248
44832,Traffic,10/11/2012 09:14:00 PM,Pitkin St/Strong St,12BU026249
44834,Noise,10/11/2012 09:39:00 PM,Colchester Ave,12BU026250
44836,Traffic,10/11/2012 09:40:00 PM,Colchester Ave/East Ave,12BU026252
44840,Noise,10/11/2012 10:08:00 PM,Hungerford Terr,12BU026255
44841,Noise,10/11/2012 10:13:00 PM,Hungerford Terr,12BU026256
44843,Noise,10/11/2012 10:27:00 PM,Buell St,12BU026258
44844,Intoxication,10/11/2012 10:33:00 PM,N Champlain St,12BU026259
44846,Noise,10/11/2012 10:40:00 PM,Buell St,12BU026260
44847,Ordinance Violation - Other,10/11/2012 10:41:00 PM,Pearl St/S Union St,12BU026261
44851,Traffic,10/11/2012 10:58:00 PM,St Paul St/Howard St,12BU026262
44852,Noise,10/11/2012 11:03:00 PM,College St,12BU026263
44854,Noise,10/11/2012 11:09:00 PM,S Williams St,12BU026265
44855,Traffic,10/11/2012 11:29:00 PM,North Ave/Ethan Allen Parkway,12BU026266
44856,Traffic,10/11/2012 11:31:00 PM,Pearl St/S Willard St,12BU026267
44857,Traffic,10/11/2012 11:33:00 PM,S Willard St,12BU026268
44858,Traffic,10/11/2012 11:39:00 PM,S Union St/Kingsland Terr,12BU026269
44859,Intoxication,10/11/2012 11:40:00 PM,Buell St,12BU026270
44860,Traffic,10/11/2012 11:51:00 PM,King St/St Paul St,12BU026271
44861,Traffic,10/11/2012 11:57:00 PM,Manhattan Dr/Rose St,12BU026272
44864,Noise,10/12/2012 12:18:00 AM,S Williams St,12BU026273
44865,Traffic,10/12/2012 12:30:00 AM,Shelburne Rd/Flynn Ave,12BU026274
44867,Trespass,10/12/2012 12:34:00 AM,College St,12BU026275
44872,Intoxication,10/12/2012 01:13:00 AM,S Prospect St,12BU026278
44874,Traffic,10/12/2012 01:28:00 AM,North Ave/North St,12BU026279
44878,Traffic,10/12/2012 01:52:00 AM,North Ave/North St,12BU026282
44881,Traffic,10/12/2012 02:21:00 AM,North Ave/Sherman St,12BU026284
44882,Traffic,10/12/2012 02:37:00 AM,Williston Rd/I-89,12BU026285
44885,Ordinance Violation - Other,10/12/2012 03:09:00 AM,City Hall Park,12BU026287
44887,Intoxication,10/12/2012 03:13:00 AM,N Willard St,12BU026289
44891,Trespass,10/12/2012 04:17:00 AM,Pine St,12BU026291
44894,Traffic,10/12/2012 05:13:00 AM,North Ave/Institute Rd,12BU026292
44895,Traffic,10/12/2012 05:20:00 AM,Maple St/Church St,12BU026293
44896,Traffic,10/12/2012 05:51:00 AM,Shelburne Rd/Alfred St,12BU026294
44897,Traffic,10/12/2012 06:02:00 AM,Pine St/Lakeside Ave,12BU026295
44898,Traffic,10/12/2012 06:36:00 AM,Shelburne Rd/I 189,12BU026296
44899,Traffic,10/12/2012 06:47:00 AM,Pine St/Ferguson Ave,12BU026297
44900,Traffic,10/12/2012 06:58:00 AM,S Winooski Ave/Cherry St,12BU026298
44901,Traffic,10/12/2012 07:04:00 AM,Shelburne Rd/Prospect Pkwy,12BU026299
44903,Traffic,10/12/2012 07:15:00 AM,Shelburne Rd/Lyman Ave,12BU026300
44904,Traffic,10/12/2012 07:19:00 AM,Main St/Battery St,12BU026301
44907,Traffic,10/12/2012 07:32:00 AM,Elmwood Ave / Grant St.,12BU026303
44909,Traffic,10/12/2012 07:40:00 AM,Manhattan Dr/Lafountain St,12BU026304
44924,Traffic,10/12/2012 08:48:00 AM,Pearl St / Battery St,12BU026310
44926,Ordinance Violation - Other,10/12/2012 09:17:00 AM,Blodgett Beach,12BU026311
44942,Mental Health Issue,10/12/2012 11:57:00 AM,Pine St,12BU026321
44947,Intoxication,10/12/2012 12:55:00 PM,Colchester Ave,12BU026324
44948,Domestic Disturbance,10/12/2012 01:01:00 PM,S Champlain St,12BU026325
44950,Intoxication,10/12/2012 01:25:00 PM,Cherry St/Church St,12BU026326
44970,Ordinance Violation - Other,10/12/2012 03:07:00 PM,College St / Battery St,12BU026335
44989,Intoxication,10/12/2012 05:19:00 PM,Cherry St,12BU026341
44993,Trespass,10/12/2012 05:49:00 PM,Main St,12BU026344
44996,Traffic,10/12/2012 05:57:00 PM,North St/N Prospect St,12BU026347
45003,Traffic,10/12/2012 06:58:00 PM,Battery St/Cherry St,12BU026348
45005,Traffic,10/12/2012 07:09:00 PM,North Ave/Saratoga Ave,12BU026350
45006,Traffic,10/12/2012 07:11:00 PM,N Winooski Ave/North St,12BU026351
45007,Intoxication,10/12/2012 07:13:00 PM,North St/Drew St,12BU026352
45010,Traffic,10/12/2012 07:37:00 PM,North Ave/Institute Rd,12BU026354
45016,Intoxication,10/12/2012 08:57:00 PM,Main St,12BU026357
45017,Traffic,10/12/2012 09:04:00 PM,Pearl St / Hungerford Ter,12BU026358
45018,Intoxication,10/12/2012 09:08:00 PM,S Winooski Ave,12BU026359
45024,Intoxication,10/12/2012 10:10:00 PM,Grant St,12BU026362
45027,Assault - Aggravated,10/12/2012 10:19:00 PM,Intervale Ave,12BU026364
45029,Trespass,10/12/2012 10:36:00 PM,Main St,12BU026366
45030,Trespass,10/12/2012 10:44:00 PM,N Union St,12BU026367
45035,Noise,10/12/2012 11:39:00 PM,Brookes Ave,12BU026369
45038,Noise,10/12/2012 11:49:00 PM,Pearl St,12BU026370
45040,Noise,10/13/2012 12:08:00 AM,Hickok Pl,12BU026371
45042,Trespass,10/13/2012 12:32:00 AM,Church,12BU026372
45043,Noise,10/13/2012 12:38:00 AM,College St,12BU026373
45044,Trespass,10/13/2012 12:49:00 AM,Main St,12BU026374
45058,Intoxication,10/13/2012 02:27:00 AM,Main St/Church St,12BU026383
45059,Burglary,10/13/2012 02:45:00 AM,Cedar Ln,12BU026384
45060,Noise,10/13/2012 02:51:00 AM,Orchard Terr,12BU026385
45066,Intoxication,10/13/2012 03:56:00 AM,Park St,12BU026388
45067,Noise,10/13/2012 03:57:00 AM,Church St,12BU026389
45084,Larceny - from Building,10/13/2012 10:00:00 AM,Church St,12BU026394
45086,Traffic,10/13/2012 01:35:00 PM,North St/N Champlain St,12BU026395
45088,Traffic,10/13/2012 11:10:00 AM,St Paul St,12BU026396
45089,Trespass,10/13/2012 11:12:00 AM,N Union St,12BU026397
45102,Traffic,10/13/2012 01:21:00 PM,North St/N Champlain St,12BU026398
45113,Traffic,10/13/2012 03:00:00 PM,Park St/Pearl St,12BU026403
45124,Traffic,10/13/2012 04:22:00 PM,Battery St/Pearl St,12BU026407
45129,Ordinance Violation - Other,10/13/2012 04:44:00 PM,North St,12BU026409
45130,Traffic,10/13/2012 04:50:00 PM,Pearl St/S Winooski Ave,12BU026410
45131,Traffic,10/13/2012 04:54:00 PM,Manhattan Dr/N Champlain St,12BU026411
45134,Noise,10/13/2012 05:39:00 PM,Lake St,12BU026413
45138,Larceny - from Building,10/13/2012 06:13:00 PM,Church St,12BU026414
45140,Burglary,10/13/2012 06:18:00 PM,College St,12BU026415
45148,Traffic,10/13/2012 07:13:00 PM,N Union St/N Winooski Ave,12BU026419
45149,Noise,10/13/2012 07:14:00 PM,North Ave,12BU026420
45160,Traffic,10/13/2012 09:03:00 PM,Church St/King,12BU026425
45165,Traffic,10/13/2012 09:22:00 PM,Pearl St/Elmwood Ave,12BU026428
45169,Intoxication,10/13/2012 09:39:00 PM,Main St,12BU026430
45172,Intoxication,10/13/2012 09:55:00 PM,Shelburne Rd/Home Ave,12BU026431
45173,Noise,10/13/2012 10:04:00 PM,Hungerford Terr,12BU026432
45180,Noise,10/13/2012 10:38:00 PM,S Meadow Dr,12BU026436
45181,Intoxication,10/13/2012 10:52:00 PM,College St,12BU026437
45183,Noise,10/13/2012 11:07:00 PM,Buell St,12BU026439
45185,Traffic,10/13/2012 11:12:00 PM,Shelburne Rd/Scarff Ave,12BU026441
45189,Traffic,10/13/2012 11:52:00 PM,Main St/S Willard St,12BU026443
45191,Noise,10/13/2012 11:54:00 PM,College St,12BU026444
45194,Intoxication,10/14/2012 12:13:00 AM,Colchester Ave,12BU026446
45196,Noise,10/14/2012 12:20:00 AM,Isham St,12BU026448
45203,Noise,10/14/2012 01:19:00 AM,S Williams St,12BU026454
45218,Noise,10/14/2012 02:59:00 AM,N Winooski Ave,12BU026459
45221,Intoxication,10/14/2012 04:03:00 AM,Colchester Ave,12BU026462
45233,Traffic,10/14/2012 09:48:00 AM,N Winooski Ave,12BU026468
45239,Traffic,10/14/2012 10:57:00 AM,Colchester Ave/Riverside Ave,12BU026473
45240,Ordinance Violation - Other,10/14/2012 11:16:00 AM,Howard St,12BU026474
45245,Vandalism,10/14/2012 12:22:00 PM,Cliff St,12BU026478
45250,Trespass,10/14/2012 01:03:00 PM,Church St,12BU026483
45258,Trespass,10/14/2012 02:17:00 PM,Elmwood Ave,12BU026489
45259,Burglary,10/14/2012 02:33:00 PM,S Winooski Av,12BU026490
45260,Trespass,10/14/2012 02:36:00 PM,Bank St,12BU026491
45262,Traffic,10/14/2012 03:00:00 PM,N Winooski Ave/North St,12BU026493
45276,Domestic Disturbance,10/14/2012 05:22:00 PM,North St,12BU026503
45279,Trespass,10/14/2012 06:02:00 PM,S Champlain St,12BU026504
45283,Traffic,10/14/2012 06:22:00 PM,Maple St/Summit St,12BU026506
45284,Domestic Disturbance,10/14/2012 06:25:00 PM,Pleasant Ave,12BU026507
45288,Domestic Disturbance,10/14/2012 06:44:00 PM,North Ave/Canfield St,12BU026509
45291,Noise,10/14/2012 07:11:00 PM,Murray St,12BU026511
45295,Domestic Disturbance,10/14/2012 08:23:00 PM,N Champlain St,12BU026512
45296,Domestic Disturbance,10/14/2012 08:27:00 PM,S Prospect St/Pearl St,12BU026513
45297,Traffic,10/14/2012 08:37:00 PM,Maple St/S Prospect St,12BU026514
45298,Intoxication,10/14/2012 08:47:00 PM,Airport Dr,12BU026515
45308,Mental Health Issue,10/14/2012 09:51:00 PM,Allen St,12BU026521
45310,Intoxication,10/14/2012 09:57:00 PM,Colchester Ave,12BU026522
45317,Traffic,10/14/2012 11:19:00 PM,Intervale Ave/Cloarec Ct,12BU026524
45318,Noise,10/14/2012 11:26:00 PM,Buell St,12BU026525
45319,Trespass,10/15/2012 12:01:00 AM,Main St,12BU026526
45320,Larceny - from Building,10/15/2012 12:13:00 AM,Monroe St,12BU026527
45327,Vandalism,10/15/2012 01:13:00 AM,Lake St,12BU026531
45336,Larceny - from Building,10/15/2012 02:37:00 AM,North St,12BU026532
45337,Assault - Simple,10/15/2012 02:58:00 AM,North St/Elmwood Ave,12BU026533
45341,Mental Health Issue,10/15/2012 05:32:00 AM,College St,12BU026534
45342,Trespass,10/15/2012 06:43:00 AM,Bank St,12BU026535
45366,Traffic,10/15/2012 10:16:00 AM,Oak St/St Louis St,12BU026550
45368,Domestic Disturbance,10/15/2012 10:26:00 AM,Riverside Ave,12BU026552
45371,Traffic,10/15/2012 10:40:00 AM,Cliff St/S Union St,12BU026554
45372,Larceny - from Building,10/15/2012 10:47:00 AM,North St,12BU026555
45377,Traffic,10/15/2012 11:13:00 AM,Park St/Sherman St,12BU026560
45382,Traffic,10/15/2012 11:44:00 AM,North Ave/Institute Rd,12BU026563
45386,Stolen Vehicle,10/15/2012 12:16:00 PM,Riverside Ave,12BU026566
45399,Domestic Disturbance,10/15/2012 01:45:00 PM,Pearl St,12BU026572
45402,Burglary,10/14/2012 05:39:00 PM,College St,12BU026575
45407,Traffic,10/15/2012 02:43:00 PM,Oak St / St Louis St,12BU026580
45408,Traffic,10/15/2012 02:51:00 PM,North St/Rose St,12BU026581
45409,Traffic,10/15/2012 03:04:00 PM,Riverside Ave/Hillside Ter,12BU026582
45421,Ordinance Violation - Other,10/15/2012 04:11:00 PM,North St,12BU026589
45426,Traffic,10/15/2012 04:35:00 PM,Pine St/Kilburn St,12BU026591
45428,Traffic,10/15/2012 04:54:00 PM,Grant St/N Winooski Ave,12BU026593
45434,Intoxication,10/15/2012 05:35:00 PM,Church St/Bank St,12BU026596
45436,Ordinance Violation - Other,10/15/2012 05:39:00 PM,Maple St/Harrington Terr,12BU026598
45440,Larceny - from Building,10/15/2012 05:57:00 PM,Battery St,12BU026602
45444,Traffic,10/15/2012 06:26:00 PM,North St/N Champlain St,12BU026605
45445,Domestic Assault - Misd,10/15/2012 06:31:00 PM,Bayview St,12BU026606
45449,Trespass,10/15/2012 07:15:00 PM,Church St/Cherry St,12BU026609
45456,Traffic,10/15/2012 08:13:00 PM,I89/Williston Rd,12BU026611
45458,Larceny - from Building,10/15/2012 08:15:00 PM,Manhattan Dr,12BU026612
45459,Traffic,10/15/2012 08:38:00 PM,Pine St/Sears Ln,12BU026613
45460,Domestic Disturbance,10/15/2012 08:48:00 PM,N Champlain St,12BU026614
45461,Ordinance Violation - Other,10/15/2012 08:59:00 PM,North St/Lafountain St,12BU026615
45462,Traffic,10/15/2012 09:01:00 PM,Main St/s Winooski Ave,12BU026616
45467,Stolen Vehicle,10/15/2012 10:47:00 PM,Main St,12BU026620
45471,Domestic Disturbance,10/15/2012 11:43:00 PM,Pearl St,12BU026624
45473,Ordinance Violation - Other,10/15/2012 11:47:00 PM,Shelburne Rd/Marian St,12BU026625
45475,Noise,10/16/2012 12:04:00 AM,King St,12BU026626
45477,Trespass,10/16/2012 01:01:00 AM,Northgate Rd,12BU026628
45478,Traffic,10/16/2012 01:13:00 AM,I89/Williston Rd,12BU026629
45480,Traffic,10/16/2012 01:25:00 AM,Plattsburg Ave/Turf Rd,12BU026631
45483,Mental Health Issue,10/16/2012 01:48:00 AM,S Winooski Ave,12BU026633
45484,Domestic Disturbance,10/16/2012 02:04:00 AM,Drew St,12BU026634
45493,Burglary,10/16/2012 04:01:00 AM,Westminster Drive,12BU026639
45496,Traffic,10/16/2012 05:16:00 AM,St Paul St/Maple St,12BU026642
45497,Traffic,10/16/2012 05:33:00 AM,Lakeside Ave/Conger Ave,12BU026643
45499,Traffic,10/16/2012 06:29:00 AM,Pine St/Locust St,12BU026645
45504,Traffic,10/16/2012 07:20:00 AM,Shelburne Rd/Flynn Ave,12BU026646
45506,Traffic,10/16/2012 07:30:00 AM,Battery St/King St,12BU026647
45507,Traffic,10/16/2012 07:40:00 AM,S Winooski Ave/Elm Terr,12BU026648
45508,Traffic,10/16/2012 07:44:00 AM,North St/North Ave,12BU026649
45510,Assault - Simple,10/16/2012 07:53:00 AM,Pine St,12BU026651
45513,Traffic,10/16/2012 08:21:00 AM,North Ave/Convent Sq,12BU026653
45515,Traffic,10/16/2012 08:40:00 AM,Mansfield Ave/Wilson St,12BU026654
45517,Traffic,10/16/2012 08:52:00 AM,S Winooski Ave/Buell St,12BU026655
45524,Traffic,10/16/2012 09:42:00 AM,North Ave/ Rt 127,12BU026657
45525,Traffic,10/16/2012 09:52:00 AM,N Winooski Ave/Decatur St,12BU026658
45527,Vandalism,10/16/2012 10:00:00 AM,Grove St,12BU026660
45528,Trespass,10/16/2012 11:25:00 AM,George St,12BU026661
45530,Intoxication,10/16/2012 10:55:00 AM,George St/Monroe St,12BU026662
45533,Noise,10/16/2012 11:23:00 AM,Riverside Ave,12BU026663
45535,Traffic,10/16/2012 11:53:00 AM,,12BU026665
45555,Traffic,10/16/2012 02:34:00 PM,Shelburne Rd/Flynn Ave,12BU026673
45564,Trespass,10/16/2012 03:22:00 PM,Green St,12BU026677
45568,Domestic Disturbance,10/16/2012 04:16:00 PM,Park St/Monroe St,12BU026678
45569,Airport AOA Violation,10/16/2012 02:37:00 PM,Airport Dr,12BU026679
45573,Vandalism,10/15/2012 09:31:00 PM,S Winooski Ave,12BU026680
45577,Trespass,10/16/2012 05:09:00 PM,Barrett St,12BU026681
45581,Traffic,10/16/2012 05:42:00 PM,Park St/Sherman St,12BU026684
45589,Traffic,10/16/2012 06:15:00 PM,S Willard St/Spruce St,12BU026688
45593,Traffic,10/16/2012 06:39:00 PM,Park St/Sherman St,12BU026689
45601,Traffic,10/16/2012 07:51:00 PM,Main St/Battery St,12BU026693
45604,Traffic,10/16/2012 08:06:00 PM,Shelburne Rd/S Union St,12BU026695
45606,Traffic,10/16/2012 08:07:00 PM,S Winooski Ave/Cherry St,12BU026696
45608,Traffic,10/16/2012 08:09:00 PM,Winooski Bridge,12BU026698
45609,Traffic,10/16/2012 08:25:00 PM,Main St/S Union St,12BU026699
45612,Traffic,10/16/2012 08:45:00 PM,Pine St/Maple St,12BU026702
45620,Traffic,10/16/2012 10:12:00 PM,Main St/S Champlain St,12BU026706
45622,Traffic,10/16/2012 10:21:00 PM,Pine St/Maple St,12BU026708
45623,Traffic,10/16/2012 10:50:00 PM,Main St/S Winooski Ave,12BU026709
45625,Domestic Disturbance,10/16/2012 11:04:00 PM,Ledge Rd,12BU026710
45626,Traffic,10/16/2012 11:43:00 PM,S Winooski Ave/Howard St,12BU026711
45628,Traffic,10/16/2012 11:56:00 PM,Battery St/King St,12BU026712
45629,Traffic,10/16/2012 11:57:00 PM,Scarff/Pine St,12BU026713
45630,Traffic,10/17/2012 12:04:00 AM,S Union St/College St,12BU026714
45634,Traffic,10/17/2012 12:30:00 AM,Shelburne Rd/Flynn Ave,12BU026717
45635,Noise,10/17/2012 12:31:00 AM,S Union St,12BU026718
45637,Traffic,10/17/2012 12:35:00 AM,North St/Blodgett St,12BU026720
45638,Traffic,10/17/2012 12:37:00 AM,North St/Booth St,12BU026721
45640,Traffic,10/17/2012 12:50:00 AM,S Winooski Ave/Cherry St,12BU026722
45642,Traffic,10/17/2012 01:01:00 AM,Battery St/Main St,12BU026724
45643,Domestic Disturbance,10/17/2012 01:06:00 AM,Monroe St,12BU026725
45646,Traffic,10/17/2012 01:29:00 AM,St Paul St/Maple St,12BU026727
45647,Traffic,10/17/2012 01:43:00 AM,Maple St/Church St,12BU026728
45648,Larceny - from Building,10/17/2012 01:45:00 AM,Church St,12BU026729
45649,Domestic Disturbance,10/17/2012 01:47:00 AM,Intervale Ave,12BU026730
45651,Traffic,10/17/2012 02:08:00 AM,North Ave/Ethan Allen Parkway,12BU026732
45655,Mental Health Issue,10/17/2012 04:39:00 AM,N Winooski Ave,12BU026735
45661,Ordinance Violation - Other,10/17/2012 06:53:00 AM,127 Beltline/Ethan Allen Overpass,12BU026737
45662,Mental Health Issue,10/17/2012 07:14:00 AM,Colchester Ave,12BU026738
45663,Traffic,10/17/2012 07:17:00 AM,Pine St/Locust St,12BU026739
45664,Traffic,10/17/2012 07:20:00 AM,Pearl St/N Champlain St,12BU026740
45672,Noise,10/17/2012 08:40:00 AM,Ethan Allen Parkway,12BU026746
45685,Trespass,10/17/2012 10:17:00 AM,Pine St,12BU026750
45694,Trespass,10/17/2012 10:59:00 AM,George St,12BU026755
45700,Burglary,10/17/2012 11:55:00 AM,355 1/2 S Union St,12BU026759
45704,Noise,10/17/2012 12:27:00 PM,Hyde St,12BU026762
45715,Trespass,10/17/2012 02:08:00 PM,Church St,12BU026768
45733,Assault - Simple,10/17/2012 05:56:00 AM,Bank St/S Winooski Ave,12BU026774
45753,Traffic,10/17/2012 07:29:00 PM,Battery St/College St,12BU026783
45754,Intoxication,10/17/2012 06:27:00 PM,Park St,12BU026784
45755,Traffic,10/17/2012 06:37:00 PM,Pearl St/S Champlain St,12BU026785
45756,Traffic,10/17/2012 06:37:00 PM,Shelburne Rd/Alfred St,12BU026786
45761,Traffic,10/17/2012 07:10:00 PM,Park St/Summer St,12BU026790
45763,Traffic,10/17/2012 07:19:00 PM,Battery St/Main St,12BU026792
45765,Traffic,10/17/2012 07:26:00 PM,Battery St/King St,12BU026793
45766,Traffic,10/17/2012 07:32:00 PM,Maple St/S Willard St,12BU026794
45767,Traffic,10/17/2012 07:42:00 PM,Main St/S Union St,12BU026795
45768,Traffic,10/17/2012 07:43:00 PM,Riverside Ave/N Prospect St,12BU026796
45771,Traffic,10/17/2012 08:06:00 PM,North Ave/Institute Rd,12BU026798
45772,Traffic,10/17/2012 08:10:00 PM,Pine St/Kilburn St,12BU026799
45774,Noise,10/17/2012 08:27:00 PM,Rose St,12BU026801
45776,Traffic,10/17/2012 08:38:00 PM,Battery St/Cherry St,12BU026802
45779,Traffic,10/17/2012 09:01:00 PM,Winooski Circle,12BU026804
45782,Traffic,10/17/2012 09:20:00 PM,Colchester Ave/Mill St,12BU026805
45785,Traffic,10/17/2012 09:40:00 PM,Colchester Ave/East Ave,12BU026807
45787,Traffic,10/17/2012 10:27:00 PM,Archibald St/Walnut St,12BU026809
45789,Traffic,10/17/2012 10:50:00 PM,Pine St/Howard St,12BU026810
45790,Traffic,10/17/2012 11:34:00 PM,Pine St/King St,12BU026811
45791,Traffic,10/17/2012 11:43:00 PM,St Paul St/Marble Ave,12BU026812
45792,Traffic,10/17/2012 11:46:00 PM,S Winooski Ave/Spruce St,12BU026813
45793,Traffic,10/17/2012 11:48:00 PM,S Winooski Ave/Elm Terr,12BU026814
45796,Traffic,10/17/2012 11:53:00 PM,Pine St/Lyman Ave,12BU026816
45800,Intoxication,10/18/2012 12:16:00 AM,N Winooski Ave,12BU026819
45802,Traffic,10/18/2012 12:26:00 AM,Shelburne Rd/Ferguson Ave,12BU026821
45803,Domestic Disturbance,10/18/2012 12:28:00 AM,Johnson St,12BU026822
45807,Ordinance Violation - Other,10/18/2012 12:41:00 AM,Shelburne Rd/Flynn Ave,12BU026825
45809,Traffic,10/18/2012 01:09:00 AM,St Paul St/Main St,12BU026826
